,X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
2,-116.4878,36.950833,158192,,DEFAULT,,,,1504827707647,0.1,0.1,NVLIC,,,,,,,,Undetermined,,,LC9B,,2017/09/06 21:56:59+00,,,,,,,,,GBCC,,,,,,PINYON PASS,,WF,FI,36.950833,-116.48783300000001,,,{483F1791-2E2B-44A9-AFDC-064A1E5D2EBE},,0,1.0,0.0,0,0.0,0.0,,1,170512,1613680850957,,,,Nye,NVLIC,32023,USAF,NVNAFQ,,,,,,,,,,GB22,BLM,NVSND,US-NV,,,,,,2017-NVSND-170512,,wildcad,wildcad,,,,,,{F5A4A679-F59E-4E09-B13C-2053C51ED9B1},2021/02/18 20:40:50+00,2017/09/07 23:41:47+00
1,-122.4344,40.4896000000001,152671,,DEFAULT,,,,1584914077643,,0.1,CARICC,,,,,,,,Unknown,Investigated but Undetermined,,M1A0,,2020/03/22 21:54:30+00,,,,,,,,,ONCC,,,,,,CHINA,,WF,FI,40.4896,-122.4344,,,{2EDC60ED-294C-49B4-A194-381950594BF6},,0,,,0,,,,1,2825,1613688364563,,,,Shasta,CARICC,6089,BLM,CANOD,,,,,,,,,,NC05,,CASHU,US-CA,Grass-Shrub,GS3,,,,2020-CASHU-002825,No Decision,cfcad,INFORM_Inspector,,,,,,{AD25709C-9ADE-46FF-B44D-182F311CDABF},2021/02/18 22:46:04+00,2020/03/22 21:54:37+00
4,-100.4835,44.5072200000001,200119,,DEFAULT,,,,1610649884897,734.0,1.0,SDGPC,,,,Active,,,,Unknown,,,NS5Y,,2021/01/14 18:10:00+00,Type 3 Incident,,0.0,100.0,0.0,0.0,PN,1522.0,RMCC,2021/01/16 21:30:00+00,2021/01/14 17:45:00+00,2021/01/16 21:30:00+00,F,Type 3 Team,Pivot CA,North of Pierre and West of HWY 1804 on 199th St.,WF,FI,44.50723,-100.4836,,,{66CFD964-F8FA-4AB0-B516-DD944D6E984F},,0,1.0,0.0,0,0.0,0.0,0.0,1,210036,1613231052957,100.0,100.0,Pierre,Hughes,SDGPC,46065,,,,Private,Private,,,,,,,RM53,DWF,SDSDS,US-SD,,,Tall Grass (2.5 feet),Brush (2 feet),,2021-SDSDS-210036,No Decision,wildcad,wildcad,,,,,,{DACD1C6C-AC76-48E3-8D17-CC1AFE4708E2},2021/02/13 15:44:12+00,2021/01/14 18:44:44+00
5,-116.112799,33.517927,200563,,DEFAULT,,,,1611082300310,,0.1,CARRCC,,,,,,,,Unknown,,,NT3Y,,2021/01/19 12:38:15+00,,,,,,,PN,1522.0,OSCC,,,,,,72,,WF,FI,33.517927,-116.112799,,,{CA7B39B6-95CD-4FD7-A6A0-745B8ABFFCD3},,0,1.0,0.0,0,1.0,0.0,,1,9804,1613668593083,,,,Riverside,CARRCC,6065,,,,Private,Private,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2021-CARRU-009804,No Decision,cfcad,firecode,,,,,,{AB876019-BF35-46D2-9CD9-61C2AAC470CF},2021/02/18 17:16:33+00,2021/01/19 18:51:40+00
11,-116.7154,32.8368,201531,,DEFAULT,,,,1612631982523,0.1,1.0,CAMVIC,,,,,,,,Human,Other Human Cause,Warming,NT0U,,2021/02/06 13:54:00+00,,,,,,,P5,502.0,OSCC,,,,,,Camp,,WF,FI,32.83742,-116.7145,,,{7C2CB7B5-D7E6-4013-9228-B714938859AB},0.0,0,0.0,0.0,0,0.0,1.0,,1,404,1613675982173,,,,San Diego,CAMVIC,6073,,,,Private,Private,,,,,,,SC11,FS,CACNF,US-CA,Grass-Shrub,GS2,,,,2021-CACNF-000404,No Decision,wildcad,INFORM_Inspector,,,,,,{2AB9B139-568D-423F-8E47-F0461C5AFEBD},2021/02/18 19:19:42+00,2021/02/06 17:19:42+00
13,-81.0866667,27.8566667000001,201692,,DEFAULT,,,,1612928312277,430.0,,FLFIC,,,,Moderate,,,,,,,,,2021/02/09 20:51:00+00,Type 5 Incident,,0.0,100.0,0.0,0.0,,,SACC,2021/02/10 03:29:00+00,2021/02/10 03:17:00+00,2021/02/10 03:29:00+00,F,Type 5 IC,SMUTGRASS,"ADAMS RANCH- STR 24 30S 32E - 15 MI NW OF YEEHAW JUNCTION, FL",WF,FI,,,,,{91795388-FC58-4F78-8B44-793C1CB367C5},,0,,,0,,,0.0,1,120072,1612928332677,100.0,100.0,,Osceola,FLFIC,12097,,,,Private,Private,,,,,,,SA48,DVF,FLFLS,US-FL,,,Timber (Grass and Understory),Short Grass (1 foot),7.0,2021-FLFLS-120072,No Decision,ics209,wfdss,,,,,,{5A5DA063-AF96-4FB4-BBA4-0364FA05CF54},2021/02/10 03:38:52+00,2021/02/10 03:38:32+00
16,-116.45,33.8483900000001,201793,,DEFAULT,,,,1613255884823,0.1,1.0,CASBCC,,,,,,,,Unknown,,,NT2U,,2021/02/13 22:10:00+00,,,,,,,,,OSCC,,,,,,TRAIN,,WF,FI,33.845025,-116.45729399999999,,,{BAA74E68-CFC1-496B-8723-556F576E3F5A},,0,0.0,0.0,0,0.0,0.0,,1,3013,1613796742963,,,,Riverside,CARRCC,6065,,,,Private,Private,,,,,,,SC12,BIA,CASCA,US-CA,,,,,,2021-CASCA-003013,No Decision,wildcad,wildcad,,,,,,{78EB6591-FCEB-415E-A0A1-35851845140A},2021/02/20 04:52:22+00,2021/02/13 22:38:04+00
55,-118.16123,34.6749,202008,,DEFAULT,,,,1613664638680,,0.1,CALACC,,,,,,,,Unknown,,,,,2021/02/18 16:04:48+00,,,,,,,,,OSCC,,,,,,LAC-055369,,WF,FI,34.6749,-118.16123,,,{3F4D183D-4223-4BEA-A6D8-CA561C5DEC1A},,0,,,0,,,,1,55369,1613664660647,,,,Los Angeles,CALACC,6037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2021-CALAC-055369,No Decision,lacocad,wfdss,,,,,,{D13BEE18-468B-4D6F-979A-FCFE3CC83741},2021/02/18 16:11:00+00,2021/02/18 16:10:38+00
56,-117.99700000000001,34.0653600000001,202009,,DEFAULT,,,,1613666798183,,0.1,CALACC,,,,,,,,Unknown,,,,,2021/02/18 16:42:14+00,,,,,,,,,OSCC,,,,,,LAC-055403,,WF,FI,34.06536,-117.99700000000001,,,{B99A2CA2-FCBD-4BB0-92FE-BC76A4FDA6C0},,0,,,0,,,,1,55403,1613666818527,,,,Los Angeles,CALACC,6037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2021-CALAC-055403,No Decision,lacocad,wfdss,,,,,,{4A4867B3-47A7-4982-A2EE-3801F7C34BE1},2021/02/18 16:46:58+00,2021/02/18 16:46:38+00
59,-118.02328999999999,34.5427500000001,202016,,DEFAULT,,,,1613670521640,,0.1,CALACC,,,,,,,,Unknown,,,,,2021/02/18 17:38:42+00,,,,,,,,,OSCC,,,,,,LAC-055446,,WF,FI,34.54273,-118.02768999999999,,,{D1683C7D-9AC1-4FA5-B173-612360FE3387},,0,,,0,,,,1,55446,1613670910673,,,,Los Angeles,CALACC,6037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2021-CALAC-055446,No Decision,lacocad,lacocad,,,,,,{D5DE6194-0795-4C26-AE43-A1217C5845BE},2021/02/18 17:55:10+00,2021/02/18 17:48:41+00
